98 1487 225 0 0 1 0 0.000133647
99 4088 35 0 1 1 1 0.000215406
100 1936 5 0 0 0 1 0.000131424
101 5818 304 0 1 1 1 0.000184907
102 3402 91 0 1 1 0 0.000211058
103 1289 3 0 0 0 1 0.000136041
104 2691 192 0 1 0 1 0.000122997
105 2173 184 0 1 0 0 0.000215402
106 3248 220 0 1 1 0 0.000114314
107 3340 237 1 0 0 1 8.6635e-05
108 3497 192 1 0 1 0 7.119e-05
109 5201 146 1 1 1 0 0.000167913
110 1867 25 0 0 1 0 0.000258285
111 5518 385 0 1 1 1 0.000104848
112 2413 42 0 0 1 0 0.000114947
113 3499 216 0 1 0 1 0.000162251
114 3567 413 1 0 1 1 0.000174335
115 5403 207 1 1 1 0 0.000241453
116 3213 42 1 0 1 0 8.8924e-05
117 2445 221 0 0 0 1 0.000129259
118 0 0 0 0 0 0 0.000190726
119 2993 52 0 1 0 1 0.00011633
120 3018 131 0 1 1 0 0.000147735
121 4255 285 1 1 1 0 0.000151776
122 4162 119 1 0 1 0 0.000227551
123 5875 122 1 0 1 1 0.000138493
124 2120 16 1 0 0 0 7.6352e-05
125 3619 201 0 1 0 1 0.000107081
126 0 0 0 0 0 0 6.3472e-05
127 4413 191 1 0 0 1 0.000227001
128 2364 30 0 0 1 0 0.000154435
129 3248 286 0 1 0 1 0.000103448
130 5691 454 1 0 1 1 0.000144556
131 2980 46 0 1 1 0 8.7301e-05
132 4369 459 1 0 1 1 0.00021637
133 1063 121 0 0 1 0 0.000128935
134 3557 146 1 1 0 0 0.000165117
135 4346 403 1 1 0 1 0.000137406
136 1822 396 0 0 1 1 0.000115221
137 2302 446 1 1 1 0 0.000143437
138 2006 184 0 1 0 0 0.000147077
139 1055 75 0 0 1 0 0.000101355
140 5086 338 1 1 0 1 0.000142499
141 1535 279 1 1 1 0 0.000178358
142 6234 365 1 1 1 0 6.9192e-05
143 2455 289 0 1 1 1 8.2519e-05
144 0 0 0 0 0 0 0.000200817
145 0 0 0 0 0 0 6.0399e-05
146 4255 240 0 1 1 0 0.000170065
147 4518 221 1 1 0 1 8.0168e-05
148 3482 90 1 1 0 1 0.000237134
149 2446 25 0 0 1 0 0.000242148
150 3000 466 1 0 1 1 0.000108981
151 3714 340 1 0 1 1 0.000111281
152 2483 98 1 0 0 0 0.000132542
153 475 75 1 1 0 0 8.1622e-05
154 3621 269 1 1 0 0 0.000118379
155 1777 140 1 1 0 0 0.000103784
156 4059 362 1 1 0 1 0.000114617
157 3232 89 1 0 0 1 0.000237943
158 4047 325 1 1 0 1 9.0053e-05
159 2444 62 0 1 0 0 0.00010972
160 2201 305 0 1 1 0 0.00018699
161 1118 1 1 0 0 0 0.000109953
162 0 0 0 0 0 0 0.000195351
163 3883 319 1 1 0 1 8.8645e-05
164 4042 239 0 1 1 0 0.000147647
165 1609 67 1 1 0 0 0.000116322
166 1314 34 0 1 0 0 0.000174568
167 3352 141 0 1 1 0 0.000108014
168 4900 285 1 1 1 0 0.000113154
169 6731 397 1 1 1 0 0.000136308
170 2489 226 0 0 1 0 0.000118229
171 2439 44 0 0 1 0 0.000144236
172 3785 364 1 1 0 0 7.0312e-05
173 4835 260 1 1 0 1 9.8523e-05
174 103 88 0 0 0 1 0.000181284
175 4005 137 1 0 1 0 0.000219
176 2094 113 0 1 1 0 0.000108568
177 0 0 0 0 0 0 0.000142664
178 3683 258 0 1 0 1 9.8896e-05
179 3624 287 0 1 0 1 0.000112162
180 4842 271 1 0 1 1 0.000182307
181 3693 312 1 0 1 1 0.000140655
182 3798 135 1 1 1 0 0.000118959
183 0 0 0 0 0 0 0.000151852
184 4391 362 1 0 1 1 0.000141356
185 3600 461 1 1 0 1 0.00021051
186 3084 130 1 1 0 0 0.000156555
187 4249 244 0 0 1 1 0.000144149
188 636 166 0 0 1 0 0.000125931
189 2577 285 0 1 1 1 0.000185921
190 5838 315 1 1 0 1 0.000102929
191 3129 198 0 1 0 1 8.8583e-05
192 4846 226 0 0 1 1 0.000176367
193 4084 259 1 1 0 1 0.000142698
194 1181 12 0 0 0 1 9.5427e-05
195 3584 274 1 1 0 1 0.000119698
196 1991 98 1 0 0 1 0.000181608
197 6201 275 0 1 1 1 8.0225e-05
198 2525 415 0 1 1 0 0.000125745
199 3098 96 0 0 1 1 0.000101184
200 2965 115 1 0 0 1 8.4039e-05
201 0 0 0 0 0 0 0.000145212
202 2493 36 0 1 0 0 0.000192297
203 4392 135 0 1 1 1 8.1943e-05
204 0 0 0 0 0 0 0.000137606
205 2209 107 1 0 0 0 0.000168217
206 2230 233 0 0 1 1 0.000108949
207 0 0 0 0 0 0 0.000132061
208 1992 119 0 1 0 0 0.000121536
209 2582 147 1 1 0 1 8.4926e-05
210 924 39 0 0 0 1 0.000133481
211 3726 264 1 1 0 0 0.000187258
212 0 0 0 0 0 0 0.00012297
213 2063 187 0 0 0 1 0.000190386
214 3013 185 1 1 0 1 0.000123503
215 0 0 0 0 0 0 0.000164273
216 0 0 0 0 0 0 0.00017432
217 1742 145 0 1 0 0 0.000170262
218 1664 87 0 0 1 0 0.0001225
219 2403 33 0 0 1 0 0.000337024
220 2193 238 1 1 0 0 0.000109046
221 1648 134 1 0 0 1 0.000166712
222 2260 56 0 1 0 1 0.000170295
223 4656 275 1 1 1 0 9.6431e-05
224 1185 46 0 1 0 0 0.000117377
225 3714 125 0 1 1 0 0.00020384
226 1360 3 1 0 0 0 0.000132399
227 365 3 1 0 0 0 0.000172194
228 4730 93 1 1 1 0 0.000209309
229 184 135 0 1 0 0 0.000107899
230 6260 116 1 0 1 1 0.000129316
231 4385 214 1 0 1 1 0.000230026
232 5391 401 1 1 1 0 0.000126912
233 5007 226 1 1 1 0 0.000179244
234 5574 420 1 0 1 1 0.000113195
235 3265 366 1 1 0 1 0.000167343
236 2013 20 0 1 0 0 0.000187687
237 1598 50 1 0 0 0 0.000172319
238 5384 394 1 1 0 1 0.000225058
239 3796 109 1 0 1 0 0.000126994
240 1410 9 0 0 1 0 0.000136149
241 4660 231 1 1 1 0 0.000171075
242 5359 590 0 1 1 1 0.000117275
243 1462 194 0 0 0 1 7.9345e-05
244 2500 5 0 0 1 0 0.000181018
245 3195 93 1 1 0 0 7.1814e-05
246 3293 128 0 0 1 1 9.4503e-05
247 5771 153 1 1 0 1 0.000109772
248 3079 244 0 1 1 0 0.000108568
249 3429 190 1 0 0 1 0.000168299
250 4183 159 1 1 0 0 8.3907e-05
251 0 0 0 0 0 0 0.000205884
252 3458 268 1 1 1 0 9.5631e-05
253 2362 91 0 1 1 0 0.000192426
254 1545 40 0 0 0 1 0.000112431
255 0 0 0 0 0 0 5.4099e-05
256 1617 270 0 1 1 1 0.000126548
257 2857 283 1 1 0 1 0.000101723
258 3779 112 1 1 1 0 8.6408e-05
259 3231 150 1 1 0 0 0.000105377
260 3824 146 0 1 0 1 0.000132354
261 4733 302 1 0 1 1 0.000113743
262 5503 295 1 1 1 0 0.000138638
263 1874 219 1 1 1 0 0.000115449
264 4072 260 1 0 1 0 0.000177113
265 3958 278 0 1 0 1 0.000117093
266 1140 56 0 1 0 0 0.000120175
267 2722 336 0 1 0 1 0.000186667
268 2627 269 0 1 0 1 0.000105853
269 5977 552 1 0 1 1 0.00019508
270 1924 81 1 1 0 0 9.3055e-05
271 5039 330 1 1 1 0 0.000177264
272 3962 72 0 1 0 1 8.1152e-05
273 2307 76 0 1 1 0 9.9288e-05
274 2521 232 1 0 0 1 0.000105453
275 3216 185 0 0 1 1 0.000110272
276 4054 147 0 1 1 0 0.000190276
277 4788 414 1 1 0 1 9.5037e-05
278 631 23 0 1 0 0 0.000138481
279 4297 342 1 1 1 0 5.724e-05
280 3661 370 1 0 1 1 0.000112532
281 875 41 0 0 1 0 0.000119714
282 2326 8 0 1 0 0 8.4834e-05
283 4845 159 0 1 1 0 0.000124583
284 0 0 0 0 0 0 0.000191101
285 3425 183 0 1 1 1 0.000214624
286 6263 454 1 0 1 1 0.000136157
287 1167 136 0 0 1 1 0.000120506
288 3583 104 1 1 0 1 7.958e-05
289 5250 320 1 1 1 0 0.000169891
290 2664 225 1 0 1 0 8.3018e-05
291 1379 96 0 0 0 1 0.000119599
292 5836 394 1 0 1 1 0.000105067
293 4091 176 1 0 1 0 0.000120543
294 4659 258 1 1 0 1 0.000188229
295 3682 137 1 0 1 0 0.000100696
296 1745 164 1 0 0 1 0.000219481
297 3973 121 0 1 1 0 0.000196814
298 3620 178 1 0 1 1 0.000196027
299 2370 88 0 1 0 1 0.000109507
300 0 0 0 0 0 0 0.000170524
301 3488 436 1 1 1 0 0.000152776
302 2038 161 0 1 0 0 9.3264e-05
303 1691 59 0 0 0 1 0.000131818
304 5361 371 1 1 0 1 0.000121321
305 4215 302 0 1 0 1 0.00015103
306 2494 17 1 0 0 0 0.000116136
307 2488 92 1 1 0 0 8.9833e-05
308 3091 61 1 0 1 0 0.000240228
309 4642 436 1 0 1 1 0.000149916
310 4132 53 1 1 0 0 0.00019542
311 3391 119 1 1 0 1 0.000114653
312 3346 195 1 1 0 1 0.000119445
313 2268 89 1 0 0 0 9.6727e-05
314 3137 429 1 1 0 1 0.000225512
315 6542 158 1 1 1 0 0.000110048
316 1101 23 1 0 0 0 0.000118798
317 4756 166 1 0 1 1 0.000131577
318 2247 18 0 1 0 0 7.5031e-05
319 1712 79 1 0 0 1 0.000206885
320 2863 358 1 0 0 1 0.000115458
321 3700 17 1 0 0 1 0.00010068
322 0 0 0 0 0 0 9.9227e-05
323 4628 329 1 0 1 1 0.000190879
324 6067 285 1 1 0 1 0.000101548
325 4279 139 1 1 0 0 0.000107902
326 2679 123 1 0 1 1 0.000151519
327 3176 108 1 0 0 1 6.5781e-05
328 3162 204 0 0 1 1 0.000122095
329 2265 127 0 0 0 1 0.000196191
330 5239 280 0 1 1 1 0.000123083
331 2411 194 1 0 0 0 0.00024178
332 6225 224 1 1 1 0 0.000100725
333 4050 223 1 0 0 1 0.000120768
334 701 65 1 0 0 1 0.000134982
335 3649 282 0 0 1 1 0.000196148
336 2896 247 0 1 0 1 0.000159139
337 2488 112 0 1 0 1 0.000128955
338 2961 428 0 1 1 1 0.000123132
339 6125 150 1 1 0 1 0.000102422
340 1570 177 0 0 1 0 0.000112797
341 2331 295 1 1 0 0 0.000236609
342 2637 169 0 1 0 1 0.000110658
343 2560 311 0 1 1 1 7.9535e-05
344 3083 194 0 0 1 1 0.000129712
345 4388 320 1 0 0 1 0.000174334
346 4346 296 0 0 1 1 8.97e-05
347 4628 396 1 0 1 1 0.000122485
348 0 0 0 0 0 0 4.8652e-05
349 3575 583 1 1 1 0 0.000115632
350 2564 66 0 1 0 1 0.000165602
351 4668 423 1 1 1 0 0.000219732
352 5103 245 1 0 1 1 0.000116619
353 2215 468 0 0 1 1 0.000105659
354 3130 27 0 1 0 1 0.00017868
355 1442 201 1 0 1 0 0.000129234
356 4826 151 1 1 0 1 0.000208907
357 3366 143 0 1 0 1 0.000107878
358 2311 179 1 0 0 1 9.0565e-05
359 2207 251 1 1 0 0 0.000161152
360 3260 107 0 1 0 1 0.000150669
361 2384 134 0 0 1 1 0.000168986
362 0 0 0 0 0 0 0.000152163
363 348 24 0 0 1 0 0.000129342
364 2164 226 0 0 1 0 5.8431e-05
365 5608 212 0 1 1 1 0.000128433
366 3533 248 1 1 0 1 0.000188017
367 3362 290 1 1 0 0 8.5987e-05
368 3610 133 1 0 0 1 8.0555e-05
369 3383 333 1 1 1 0 0.000197925
370 1499 1 0 1 0 0 0.000110289
371 3491 268 0 1 0 1 0.000184467
372 6871 435 1 1 0 1 0.000114756
373 2637 278 0 0 1 1 0.000144498
374 3842 398 0 1 1 1 0.000192848
375 0 0 0 0 0 0 0.000124754
376 4059 260 1 0 1 1 9.3911e-05
377 2463 60 0 0 1 0 9.1139e-05
378 1622 176 1 1 0 1 0.000141021
379 804 17 1 1 0 0 0.000146439
380 3824 209 0 1 0 1 0.000121998
381 0 0 0 0 0 0 0.00022652
382 6366 444 1 1 0 1 0.000102204
383 2024 39 1 0 0 0 0.000195954
384 2882 63 1 1 0 0 0.000126273
385 3214 393 1 0 1 1 0.000238023
386 4021 267 0 1 1 0 9.8073e-05
387 2385 165 0 0 0 1 0.000131842
388 2628 150 1 1 0 1 0.000186967
389 5235 347 1 0 1 1 0.00011184
390 4102 336 1 1 0 1 0.000131134
391 3640 431 1 0 1 0 0.000116149
392 3100 515 0 1 1 1 0.00019791
393 4230 389 0 1 1 0 0.000210781
394 4939 285 1 0 1 1 0.000127116
395 0 0 0 0 0 0 0.000387975
396 396 19 0 0 1 0 0.000107915
397 4642 265 1 1 0 0 0.00018963
398 3071 244 0 0 1 1 0.000117698
399 3785 244 0 1 0 1 0.000207985
400 2984 206 1 1 0 0 0.000123309
401 1839 114 0 1 0 0 0.000111138
402 3686 226 0 1 1 1 0.000216309
403 2376 228 1 0 0 0 0.000123333
404 3811 292 1 0 0 1 0.000218916
405 1980 70 1 0 0 1 8.3648e-05
406 1800 26 1 0 0 0 0.000198149
407 1360 119 1 0 0 0 6.6782e-05
408 2298 52 0 1 1 0 7.5682e-05
409 2400 14 0 0 1 0 0.000160925
410 1800 463 1 0 1 1 0.000155055
411 5135 454 0 1 1 1 0.000197332
412 4896 192 0 1 1 1 0.000111062
413 3688 177 1 1 0 0 8.3816e-05
414 3829 347 1 1 1 0 0.000208635
415 0 0 0 0 0 0 0.000168563
416 4611 162 0 0 1 1 9.3131e-05
417 2549 247 1 1 0 0 0.000233769
418 1425 48 0 0 0 1 0.000106339
419 5241 257 1 1 1 0 0.000154412
420 6565 421 0 1 1 1 0.000187883
421 3951 322 1 0 1 1 0.00018665
422 5362 429 1 0 1 1 0.000193498
423 5562 240 0 1 1 1 0.000107078
424 2606 183 0 0 1 1 0.000151481
425 5897 280 1 1 1 0 0.00010924
426 2381 55 0 1 0 0 0.000103071
427 1797 246 1 0 0 1 0.000104053
428 0 0 0 0 0 0 0.000114234
429 2724 230 0 0 1 1 0.000128279
430 2693 268 1 1 1 0 0.000168258
431 3457 356 1 1 1 0 0.000100459
432 3641 222 0 0 1 1 9.5203e-05
433 3591 358 1 0 0 1 0.00014671
434 1470 226 1 1 0 0 0.000114527
435 2614 341 1 0 1 1 0.000159967
436 4497 411 0 1 1 1 0.000167229
437 3951 474 1 1 1 0 0.000175162
438 4155 253 0 1 1 0 0.000131233
439 0 0 0 0 0 0 0.000106623
440 4421 388 1 0 1 1 0.000178171
441 5646 215 0 1 1 1 0.000107543
442 3814 132 1 0 0 1 0.000156116
443 4419 203 0 1 1 1 0.000128636
444 5022 67 1 1 1 0 6.6934e-05
445 2779 318 1 1 0 0 9.922e-05
446 2772 40 1 0 0 1 0.000187808
447 2383 212 0 0 0 1 8.3348e-05
448 4574 545 1 1 0 1 0.000164152
449 3854 223 0 1 0 1 7.4037e-05
450 2845 33 0 0 1 1 0.000102506
451 4109 224 1 0 1 0 0.000217963
452 2798 102 0 1 1 0 0.000101985
453 3459 345 1 0 1 0 0.000177959
454 5566 401 1 1 1 0 0.000151634
455 3520 91 1 1 0 1 0.000207855
456 4276 448 0 1 1 1 0.000108846
457 4532 339 1 1 1 0 0.000142708
458 1921 119 0 1 1 0 0.000306658
459 2300 9 0 0 1 0 0.000169135
460 5758 251 0 1 1 1 0.000111629
461 4672 293 1 1 0 1 6.8914e-05
462 2718 318 1 1 1 0 0.000213734
463 2476 86 0 1 0 1 8.145e-05
464 4205 99 1 0 1 0 0.000187342
465 2140 249 1 0 1 1 0.000102185
466 418 21 0 0 0 1 0.000183555
467 3991 311 1 1 1 0 0.000201077
468 3923 364 0 1 1 1 0.000196542
469 4071 127 0 1 1 1 8.616e-05
470 2258 32 1 0 0 0 0.000188157
471 802 102 0 1 0 0 0.000161916
472 2792 210 1 1 0 1 9.3797e-05
473 420 17 0 0 1 0 0.000100682
474 4228 260 1 1 1 0 0.000142775
475 6555 204 1 0 1 1 0.000129468
476 237 28 0 0 1 0 0.000108032
477 0 0 0 0 0 0 0.000124843
478 3694 255 1 0 0 1 0.000165546
479 3988 186 0 1 0 1 0.000149198
480 3262 249 0 1 1 1 0.000138757
481 5488 355 1 0 1 1 7.2993e-05
482 215 3 0 1 0 0 0.00016232
483 3410 369 0 1 1 1 0.000128474
484 168 53 0 0 0 1 9.7107e-05
485 2122 36 0 0 1 0 0.000147408
486 2035 30 0 0 0 1 0.000104044
487 1652 147 1 0 0 1 0.000110871
488 4939 316 1 0 1 1 0.000200993
489 0 0 0 0 0 0 0.000216141
490 2933 190 1 0 1 0 7.4736e-05
491 4254 308 1 1 1 0 0.000123233
492 5318 145 1 1 0 1 0.000125755
493 2422 45 1 1 1 0 0.000205156
494 2178 159 1 0 0 1 0.000188123
495 2843 366 0 1 0 1 8.8472e-05
496 3106 109 0 1 1 1 0.000111834
497 4426 240 1 1 1 0 0.000107387
498 2145 133 0 0 0 1 0.000137103
499 2036 22 0 1 0 0 0.000139048
500 3687 242 1 1 1 0 7.4673e-05
