121 4255 285 1 1 1 0 6.4347e-05
122 4162 119 1 0 1 0 4.3376e-05
123 5875 122 1 0 1 1 4.3509e-05
124 2120 16 1 0 0 0 4.409e-05
125 3619 201 0 1 0 1 7.0969e-05
126 0 0 0 0 0 0 0.000140786
127 4413 191 1 0 0 1 0.000127735
128 2364 30 0 0 1 0 7.0692e-05
129 3248 286 0 1 0 1 4.0469e-05
130 5691 454 1 0 1 1 6.5397e-05
131 2980 46 0 1 1 0 7.8151e-05
132 4369 459 1 0 1 1 9.8891e-05
133 1063 121 0 0 1 0 4.0522e-05
134 3557 146 1 1 0 0 4.3408e-05
135 4346 403 1 1 0 1 0.000103314
136 1822 396 0 0 1 1 3.8739e-05
137 2302 446 1 1 1 0 7.3919e-05
138 2006 184 0 1 0 0 6.2834e-05
139 1055 75 0 0 1 0 3.9784e-05
140 5086 338 1 1 0 1 0.000125929
141 1535 279 1 1 1 0 9.4153e-05
142 6234 365 1 1 1 0 0.000124896
143 2455 289 0 1 1 1 5.5646e-05
144 0 0 0 0 0 0 4.5724e-05
145 0 0 0 0 0 0 6.3728e-05
146 4255 240 0 1 1 0 7.7668e-05
147 4518 221 1 1 0 1 7.4679e-05
148 3482 90 1 1 0 1 5.7419e-05
149 2446 25 0 0 1 0 4.6112e-05
150 3000 466 1 0 1 1 0.000118567
151 3714 340 1 0 1 1 7.9512e-05
152 2483 98 1 0 0 0 4.4727e-05
153 475 75 1 1 0 0 3.8995e-05
154 3621 269 1 1 0 0 0.000112351
155 1777 140 1 1 0 0 3.9515e-05
156 4059 362 1 1 0 1 5.7817e-05
157 3232 89 1 0 0 1 8.0619e-05
158 4047 325 1 1 0 1 6.5521e-05
159 2444 62 0 1 0 0 9.7951e-05
160 2201 305 0 1 1 0 4.0097e-05
161 1118 1 1 0 0 0 7.9506e-05
162 0 0 0 0 0 0 6.8529e-05
163 3883 319 1 1 0 1 4.0848e-05
164 4042 239 0 1 1 0 0.000122918
165 1609 67 1 1 0 0 5.7336e-05
166 1314 34 0 1 0 0 6.3829e-05
167 3352 141 0 1 1 0 0.000170501
168 4900 285 1 1 1 0 4.6071e-05
169 6731 397 1 1 1 0 4.5796e-05
170 2489 226 0 0 1 0 9.4588e-05
171 2439 44 0 0 1 0 4.1913e-05
172 3785 364 1 1 0 0 6.1455e-05
173 4835 260 1 1 0 1 4.3307e-05
174 103 88 0 0 0 1 5.2483e-05
175 4005 137 1 0 1 0 0.000125508
176 2094 113 0 1 1 0 0.000122669
177 0 0 0 0 0 0 7.4663e-05
178 3683 258 0 1 0 1 4.0655e-05
179 3624 287 0 1 0 1 8.2705e-05
180 4842 271 1 0 1 1 4.3143e-05
181 3693 312 1 0 1 1 0.000119132
182 3798 135 1 1 1 0 0.000105347
183 0 0 0 0 0 0 0.000148803
184 4391 362 1 0 1 1 6.1366e-05
185 3600 461 1 1 0 1 4.3342e-05
186 3084 130 1 1 0 0 0.000383906
187 4249 244 0 0 1 1 6.015e-05
188 636 166 0 0 1 0 5.6124e-05
189 2577 285 0 1 1 1 8.3048e-05
190 5838 315 1 1 0 1 9.9416e-05
191 3129 198 0 1 0 1 0.000147144
192 4846 226 0 0 1 1 6.1843e-05
193 4084 259 1 1 0 1 0.000100687
194 1181 12 0 0 0 1 8.1922e-05
195 3584 274 1 1 0 1 4.1273e-05
196 1991 98 1 0 0 1 6.3206e-05
197 6201 275 0 1 1 1 4.549e-05
198 2525 415 0 1 1 0 4.1512e-05
199 3098 96 0 0 1 1 3.713e-05
200 2965 115 1 0 0 1 8.0232e-05
201 0 0 0 0 0 0 4.1231e-05
202 2493 36 0 1 0 0 0.000110821
203 4392 135 0 1 1 1 3.8983e-05
204 0 0 0 0 0 0 5.923e-05
205 2209 107 1 0 0 0 8.4452e-05
206 2230 233 0 0 1 1 4.0643e-05
207 0 0 0 0 0 0 8.4214e-05
208 1992 119 0 1 0 0 3.8383e-05
209 2582 147 1 1 0 1 6.727e-05
210 924 39 0 0 0 1 4.0046e-05
211 3726 264 1 1 0 0 0.000152964
212 0 0 0 0 0 0 3.7716e-05
213 2063 187 0 0 0 1 5.6382e-05
214 3013 185 1 1 0 1 3.9833e-05
215 0 0 0 0 0 0 0.000104884
216 0 0 0 0 0 0 6.8137e-05
217 1742 145 0 1 0 0 8.8402e-05
218 1664 87 0 0 1 0 4.2287e-05
219 2403 33 0 0 1 0 6.7045e-05
220 2193 238 1 1 0 0 5.1649e-05
221 1648 134 1 0 0 1 4.6017e-05
222 2260 56 0 1 0 1 7.9635e-05
223 4656 275 1 1 1 0 9.2565e-05
224 1185 46 0 1 0 0 3.9165e-05
225 3714 125 0 1 1 0 4.119e-05
226 1360 3 1 0 0 0 4.1152e-05
227 365 3 1 0 0 0 9.4272e-05
228 4730 93 1 1 1 0 7.5686e-05
229 184 135 0 1 0 0 4.198e-05
230 6260 116 1 0 1 1 3.9513e-05
231 4385 214 1 0 1 1 3.8731e-05
232 5391 401 1 1 1 0 4.3526e-05
233 5007 226 1 1 1 0 5.8166e-05
234 5574 420 1 0 1 1 4.1972e-05
235 3265 366 1 1 0 1 6.7656e-05
236 2013 20 0 1 0 0 5.6866e-05
237 1598 50 1 0 0 0 8.9183e-05
238 5384 394 1 1 0 1 7.3486e-05
239 3796 109 1 0 1 0 8.3491e-05
240 1410 9 0 0 1 0 0.000131228
241 4660 231 1 1 1 0 3.9105e-05
242 5359 590 0 1 1 1 4.0229e-05
243 1462 194 0 0 0 1 0.000118411
244 2500 5 0 0 1 0 0.000115773
245 3195 93 1 1 0 0 0.000118979
246 3293 128 0 0 1 1 6.278e-05
247 5771 153 1 1 0 1 8.4232e-05
248 3079 244 0 1 1 0 6.4655e-05
249 3429 190 1 0 0 1 3.9377e-05
250 4183 159 1 1 0 0 0.000130329
251 0 0 0 0 0 0 3.8324e-05
252 3458 268 1 1 1 0 3.96e-05
253 2362 91 0 1 1 0 0.000156155
254 1545 40 0 0 0 1 0.000132727
255 0 0 0 0 0 0 6.8236e-05
256 1617 270 0 1 1 1 5.0622e-05
257 2857 283 1 1 0 1 8.0201e-05
258 3779 112 1 1 1 0 3.8716e-05
259 3231 150 1 1 0 0 5.7837e-05
260 3824 146 0 1 0 1 0.000113698
261 4733 302 1 0 1 1 4.0824e-05
262 5503 295 1 1 1 0 6.5378e-05
263 1874 219 1 1 1 0 8.9371e-05
264 4072 260 1 0 1 0 4.5488e-05
265 3958 278 0 1 0 1 4.6117e-05
266 1140 56 0 1 0 0 8.3121e-05
267 2722 336 0 1 0 1 0.000121058
268 2627 269 0 1 0 1 3.9009e-05
269 5977 552 1 0 1 1 3.9403e-05
270 1924 81 1 1 0 0 7.9958e-05
271 5039 330 1 1 1 0 3.7426e-05
272 3962 72 0 1 0 1 4.9696e-05
273 2307 76 0 1 1 0 0.000126917
274 2521 232 1 0 0 1 8.6781e-05
275 3216 185 0 0 1 1 3.9136e-05
276 4054 147 0 1 1 0 4.4365e-05
277 4788 414 1 1 0 1 5.5585e-05
278 631 23 0 1 0 0 3.9324e-05
279 4297 342 1 1 1 0 4.0678e-05
280 3661 370 1 0 1 1 3.9439e-05
281 875 41 0 0 1 0 5.5304e-05
282 2326 8 0 1 0 0 0.000108134
283 4845 159 0 1 1 0 4.031e-05
284 0 0 0 0 0 0 6.7506e-05
285 3425 183 0 1 1 1 7.1057e-05
286 6263 454 1 0 1 1 4.2387e-05
287 1167 136 0 0 1 1 0.000121534
288 3583 104 1 1 0 1 4.2761e-05
289 5250 320 1 1 1 0 7.4578e-05
290 2664 225 1 0 1 0 8.3461e-05
291 1379 96 0 0 0 1 0.000160467
292 5836 394 1 0 1 1 3.8133e-05
293 4091 176 1 0 1 0 3.9913e-05
294 4659 258 1 1 0 1 4.2458e-05
295 3682 137 1 0 1 0 4.2681e-05
296 1745 164 1 0 0 1 9.2015e-05
297 3973 121 0 1 1 0 0.000130226
298 3620 178 1 0 1 1 0.00010661
299 2370 88 0 1 0 1 6.0256e-05
300 0 0 0 0 0 0 6.2669e-05
301 3488 436 1 1 1 0 4.042e-05
302 2038 161 0 1 0 0 4.2424e-05
303 1691 59 0 0 0 1 7.6887e-05
304 5361 371 1 1 0 1 0.000105075
305 4215 302 0 1 0 1 7.0904e-05
306 2494 17 1 0 0 0 9.1846e-05
307 2488 92 1 1 0 0 7.6064e-05
308 3091 61 1 0 1 0 4.0575e-05
309 4642 436 1 0 1 1 7.3826e-05
310 4132 53 1 1 0 0 0.000110962
311 3391 119 1 1 0 1 9.4763e-05
312 3346 195 1 1 0 1 3.9552e-05
313 2268 89 1 0 0 0 5.2612e-05
314 3137 429 1 1 0 1 7.6957e-05
315 6542 158 1 1 1 0 3.9143e-05
316 1101 23 1 0 0 0 7.9294e-05
317 4756 166 1 0 1 1 6.9235e-05
318 2247 18 0 1 0 0 9.8796e-05
319 1712 79 1 0 0 1 0.000107246
320 2863 358 1 0 0 1 8.2506e-05
321 3700 17 1 0 0 1 6.106e-05
322 0 0 0 0 0 0 3.9815e-05
323 4628 329 1 0 1 1 3.7123e-05
324 6067 285 1 1 0 1 0.000104836
325 4279 139 1 1 0 0 3.9403e-05
326 2679 123 1 0 1 1 3.9206e-05
327 3176 108 1 0 0 1 4.345e-05
328 3162 204 0 0 1 1 6.474e-05
329 2265 127 0 0 0 1 6.807e-05
330 5239 280 0 1 1 1 4.2023e-05
331 2411 194 1 0 0 0 4.4098e-05
332 6225 224 1 1 1 0 3.8871e-05
333 4050 223 1 0 0 1 3.9523e-05
334 701 65 1 0 0 1 6.5242e-05
335 3649 282 0 0 1 1 4.9857e-05
336 2896 247 0 1 0 1 3.9478e-05
337 2488 112 0 1 0 1 3.6994e-05
338 2961 428 0 1 1 1 3.9916e-05
339 6125 150 1 1 0 1 7.9273e-05
340 1570 177 0 0 1 0 4.2781e-05
341 2331 295 1 1 0 0 6.6368e-05
342 2637 169 0 1 0 1 0.000108361
343 2560 311 0 1 1 1 0.000111426
344 3083 194 0 0 1 1 6.7746e-05
345 4388 320 1 0 0 1 0.000105372
346 4346 296 0 0 1 1 0.000152716
347 4628 396 1 0 1 1 6.6147e-05
348 0 0 0 0 0 0 3.8656e-05
349 3575 583 1 1 1 0 7.935e-05
350 2564 66 0 1 0 1 8.075e-05
351 4668 423 1 1 1 0 3.9542e-05
352 5103 245 1 0 1 1 8.3609e-05
353 2215 468 0 0 1 1 9.2118e-05
354 3130 27 0 1 0 1 0.000100784
355 1442 201 1 0 1 0 3.9419e-05
356 4826 151 1 1 0 1 0.000143357
357 3366 143 0 1 0 1 4.0075e-05
358 2311 179 1 0 0 1 6.1653e-05
359 2207 251 1 1 0 0 4.0411e-05
360 3260 107 0 1 0 1 3.96e-05
361 2384 134 0 0 1 1 5.0157e-05
362 0 0 0 0 0 0 0.000123456
363 348 24 0 0 1 0 0.000128159
364 2164 226 0 0 1 0 9.4215e-05
365 5608 212 0 1 1 1 4.1003e-05
366 3533 248 1 1 0 1 4.2446e-05
367 3362 290 1 1 0 0 0.000126852
368 3610 133 1 0 0 1 4.1842e-05
369 3383 333 1 1 1 0 4.3287e-05
370 1499 1 0 1 0 0 4.9259e-05
371 3491 268 0 1 0 1 8.3782e-05
372 6871 435 1 1 0 1 6.4035e-05
373 2637 278 0 0 1 1 0.000115795
374 3842 398 0 1 1 1 6.1314e-05
375 0 0 0 0 0 0 4.5641e-05
376 4059 260 1 0 1 1 5.8303e-05
377 2463 60 0 0 1 0 8.2523e-05
378 1622 176 1 1 0 1 4.084e-05
379 804 17 1 1 0 0 6.6707e-05
380 3824 209 0 1 0 1 4.0585e-05
381 0 0 0 0 0 0 0.000125303
382 6366 444 1 1 0 1 3.9938e-05
383 2024 39 1 0 0 0 6.8351e-05
384 2882 63 1 1 0 0 3.865e-05
385 3214 393 1 0 1 1 3.875e-05
386 4021 267 0 1 1 0 4.0215e-05
387 2385 165 0 0 0 1 5.7411e-05
388 2628 150 1 1 0 1 8.843e-05
389 5235 347 1 0 1 1 5.0025e-05
390 4102 336 1 1 0 1 6.1614e-05
391 3640 431 1 0 1 0 4.5096e-05
392 3100 515 0 1 1 1 0.000120018
393 4230 389 0 1 1 0 6.9737e-05
394 4939 285 1 0 1 1 5.7952e-05
395 0 0 0 0 0 0 4.3548e-05
396 396 19 0 0 1 0 5.2726e-05
397 4642 265 1 1 0 0 0.000184409
398 3071 244 0 0 1 1 4.0568e-05
399 3785 244 0 1 0 1 0.000113804
400 2984 206 1 1 0 0 4.0112e-05
401 1839 114 0 1 0 0 9.3131e-05
402 3686 226 0 1 1 1 4.0613e-05
403 2376 228 1 0 0 0 3.8431e-05
404 3811 292 1 0 0 1 4.7856e-05
405 1980 70 1 0 0 1 9.758e-05
406 1800 26 1 0 0 0 4.5864e-05
407 1360 119 1 0 0 0 6.0697e-05
408 2298 52 0 1 1 0 3.8551e-05
409 2400 14 0 0 1 0 0.000129517
410 1800 463 1 0 1 1 4.561e-05
411 5135 454 0 1 1 1 0.000133917
412 4896 192 0 1 1 1 3.9722e-05
413 3688 177 1 1 0 0 6.9506e-05
414 3829 347 1 1 1 0 4.7535e-05
415 0 0 0 0 0 0 3.8273e-05
416 4611 162 0 0 1 1 8.9988e-05
417 2549 247 1 1 0 0 6.1822e-05
418 1425 48 0 0 0 1 0.000109074
419 5241 257 1 1 1 0 9.2341e-05
420 6565 421 0 1 1 1 9.7473e-05
421 3951 322 1 0 1 1 5.3903e-05
422 5362 429 1 0 1 1 4.1034e-05
423 5562 240 0 1 1 1 4.629e-05
424 2606 183 0 0 1 1 7.4777e-05
425 5897 280 1 1 1 0 3.856e-05
426 2381 55 0 1 0 0 3.6637e-05
427 1797 246 1 0 0 1 6.885e-05
428 0 0 0 0 0 0 4.1831e-05
429 2724 230 0 0 1 1 4.4028e-05
430 2693 268 1 1 1 0 5.6273e-05
431 3457 356 1 1 1 0 4.2166e-05
432 3641 222 0 0 1 1 3.7342e-05
433 3591 358 1 0 0 1 0.000146583
434 1470 226 1 1 0 0 0.000118999
435 2614 341 1 0 1 1 8.7812e-05
436 4497 411 0 1 1 1 5.9841e-05
437 3951 474 1 1 1 0 4.3016e-05
438 4155 253 0 1 1 0 0.00011463
439 0 0 0 0 0 0 4.0762e-05
440 4421 388 1 0 1 1 4.3538e-05
441 5646 215 0 1 1 1 7.4765e-05
442 3814 132 1 0 0 1 0.000114343
443 4419 203 0 1 1 1 8.8579e-05
444 5022 67 1 1 1 0 0.000114545
445 2779 318 1 1 0 0 0.0001254
446 2772 40 1 0 0 1 6.3664e-05
447 2383 212 0 0 0 1 7.5497e-05
448 4574 545 1 1 0 1 7.977e-05
449 3854 223 0 1 0 1 6.9563e-05
450 2845 33 0 0 1 1 3.9693e-05
451 4109 224 1 0 1 0 6.6548e-05
452 2798 102 0 1 1 0 8.0459e-05
453 3459 345 1 0 1 0 7.3002e-05
454 5566 401 1 1 1 0 4.1038e-05
455 3520 91 1 1 0 1 3.9339e-05
456 4276 448 0 1 1 1 7.93e-05
457 4532 339 1 1 1 0 5.4497e-05
458 1921 119 0 1 1 0 6.7075e-05
459 2300 9 0 0 1 0 9.0415e-05
460 5758 251 0 1 1 1 0.000117495
461 4672 293 1 1 0 1 5.2483e-05
462 2718 318 1 1 1 0 6.7625e-05
463 2476 86 0 1 0 1 3.9645e-05
464 4205 99 1 0 1 0 4.3421e-05
465 2140 249 1 0 1 1 5.4519e-05
466 418 21 0 0 0 1 4.0974e-05
467 3991 311 1 1 1 0 9.2914e-05
468 3923 364 0 1 1 1 4.0673e-05
469 4071 127 0 1 1 1 3.8473e-05
470 2258 32 1 0 0 0 4.4526e-05
471 802 102 0 1 0 0 3.9086e-05
472 2792 210 1 1 0 1 7.6186e-05
473 420 17 0 0 1 0 4.8097e-05
474 4228 260 1 1 1 0 3.9548e-05
475 6555 204 1 0 1 1 7.0492e-05
476 237 28 0 0 1 0 4.7566e-05
477 0 0 0 0 0 0 0.000101401
478 3694 255 1 0 0 1 3.7561e-05
479 3988 186 0 1 0 1 4.014e-05
480 3262 249 0 1 1 1 0.000152129
481 5488 355 1 0 1 1 8.9409e-05
482 215 3 0 1 0 0 8.3246e-05
483 3410 369 0 1 1 1 7.901e-05
484 168 53 0 0 0 1 0.000127035
485 2122 36 0 0 1 0 5.6714e-05
486 2035 30 0 0 0 1 3.7425e-05
487 1652 147 1 0 0 1 3.9941e-05
488 4939 316 1 0 1 1 4.3635e-05
489 0 0 0 0 0 0 8.0981e-05
490 2933 190 1 0 1 0 4.9313e-05
491 4254 308 1 1 1 0 0.000132343
492 5318 145 1 1 0 1 3.9687e-05
493 2422 45 1 1 1 0 4.0114e-05
494 2178 159 1 0 0 1 8.4837e-05
495 2843 366 0 1 0 1 0.000189109
496 3106 109 0 1 1 1 0.000113208
497 4426 240 1 1 1 0 6.4443e-05
498 2145 133 0 0 0 1 9.3333e-05
499 2036 22 0 1 0 0 4.1787e-05
500 3687 242 1 1 1 0 4.0596e-05
